action_plays,espn_game_id,espn_player_id,first_name,home_away,last_name,opponent,opposition_score,pass_EPA,penalty_EPA,qb_score,raw_QBR,run_EPA,sack_EPA,team_name,total_EPA,total_QBR,week,won_lost,year
41,400548395.0,500990,Bo,away,Wallace,VAN,3,8.8,0.9,41,88.7,-0.3,-0.8,MISS,8.6,87.8,2,W,2014
38,400548001.0,515835,Tanner,home,McEvoy,WIU,3,7.6,-0.1,37,95.2,2.7,-0.2,WIS,10.0,87.7,2,W,2014
24,400547967.0,514230,Joel,home,Stave,MINN,24,5.3,0.9,34,86.7,0.0,-0.8,WIS,5.3,87.6,14,W,2014
34,400548047.0,3129249,Cody,home,Clements,UNT,21,4.2,0.5,56,88.7,-0.2,-0.2,UAB,4.3,87.5,7,W,2014
44,400548309.0,531051,Travis,away,Wilson,STAN,17,6.1,0.8,20,68.0,1.7,-3.3,UTAH,5.3,87.5,12,W,2014
44,400610216.0,504295,Dylan,home,Thompson,MIAMI,21,9.5,0.4,24,78.4,-0.8,-1.7,SC,7.3,87.5,bowl,W,2014
25,400547671.0,549865,Kenny,away,Hill,SMU,6,4.1,0.5,58,93.6,2.7,-0.3,TA&M,7.1,87.5,4,W,2014
39,400609098.0,504052,Blake,away,Sims,MIZ,13,9.9,-0.1,42,69.2,-3.8,-1.4,ALA,4.5,87.5,15,W,2014
45,400610177.0,511459,Marcus,away,Mariota,FSU,20,4.8,-0.3,59,73.4,1.6,0.0,ORE,6.1,87.5,bowl,W,2014
43,400548341.0,559681,Kyle,home,Allen,MIZ,34,5.3,0.9,27,70.4,1.2,-2.0,TA&M,5.4,87.4,12,L,2014
22,400547919.0,534328,Caleb,away,Rowe,IND,15,3.9,0.0,37,87.1,0.1,-0.7,MD,3.3,87.4,5,W,2014
39,400547966.0,530731,Mitch,away,Leidner,NEB,24,3.6,0.0,28,75.8,3.5,-1.2,MINN,5.9,87.3,13,W,2014
31,400548364.0,504052,Blake,home,Sims,TA&M,0,2.8,0.0,59,86.7,2.3,0.0,ALA,5.0,87.2,8,W,2014
31,400547964.0,530731,Mitch,home,Leidner,PUR,38,3.3,0.0,39,88.2,4.0,0.0,MINN,7.3,87.2,8,W,2014
31,400547660.0,531385,Maty,home,Mauk,UCF,10,3.3,0.6,38,83.4,2.3,-0.5,MIZ,5.7,87.2,3,W,2014
20,400547725.0,502335,Munchie,home,Legaux,HOU,31,2.2,0.4,38,82.5,1.0,-0.8,CIN,2.7,87.1,15,W,2014
28,400547800.0,530450,Chad,away,Voytik,UNC,40,6.8,-0.2,35,85.0,-0.1,-0.8,PITT,5.8,87.1,12,L,2014
23,400547994.0,518344,Gary,home,Nova,HOW,25,5.4,0.8,38,94.9,-0.4,-0.4,RUTG,5.5,87.0,2,W,2014
45,400547891.0,547338,Tyrone,away,Swoopes,OKST,7,8.3,-0.3,28,79.2,-0.7,-1.3,TEX,5.9,87.0,12,W,2014
34,400548346.0,559681,Kyle,away,Allen,AUB,38,5.1,0.8,41,76.7,-0.5,-0.3,TA&M,5.1,86.9,11,W,2014
52,400547864.0,550158,Jake,home,Waters,TTU,13,7.2,0.5,45,90.5,3.6,-1.5,KSU,9.9,86.8,6,W,2014
45,400547764.0,530308,Jameis,away,Winston,NCST,41,9.7,-0.2,56,84.1,2.0,-2.7,FSU,8.9,86.8,5,W,2014
29,400547725.0,534259,Gunner,home,Kiel,HOU,31,7.3,0.7,38,82.0,-1.0,-1.4,CIN,5.5,86.7,15,W,2014
32,400548129.0,531455,Cooper,away,Rush,NIU,17,7.4,0.0,34,87.8,-0.6,0.0,CMU,6.8,86.6,7,W,2014
59,400548388.0,530944,Patrick,away,Towles,FLA,36,6.7,1.0,30,60.2,-0.4,-2.0,UK,5.2,86.5,3,L,2014
50,400547903.0,480746,Bryce,home,Petty,KSU,27,9.9,-0.4,38,84.5,0.7,-1.0,BAY,9.3,86.5,15,W,2014
45,400610213.0,530450,Chad,home,Voytik,HOU,35,3.8,1.7,34,80.6,2.0,-0.4,PITT,7.1,86.4,bowl,L,2014
58,400547849.0,501098,Clint,away,Trickett,MD,37,13.2,1.2,40,81.6,-0.4,-3.2,WVU,10.9,86.3,3,W,2014
31,400548345.0,512030,Dak,home,Prescott,UTM,16,4.1,0.1,45,94.6,4.5,-0.6,MSST,8.0,86.2,11,W,2014
51,400547888.0,480746,Bryce,away,Petty,OKLA,14,12.1,-0.4,48,71.6,-3.5,-2.1,BAY,6.2,86.1,11,W,2014
35,400547920.0,535825,Nate,home,Sudfeld,UNT,24,4.9,-0.3,49,87.4,0.9,0.0,IND,5.5,86.1,6,W,2014
46,400547816.0,514440,Terrel,away,Hunt,CMU,3,3.9,-0.1,40,89.9,4.4,0.0,SYR,8.2,86.0,3,W,2014
54,400548031.0,513949,Taylor,away,Heinicke,RICE,42,12.4,-0.1,45,88.6,2.0,-1.6,ODU,12.6,86.0,4,W,2014
42,400547757.0,530450,Chad,home,Voytik,DUKE,51,7.4,-0.3,48,85.0,3.1,-1.4,PITT,8.8,86.0,10,L,2014
71,400547875.0,511969,Sam B.,away,Richardson,TEX,48,6.4,-0.1,45,65.6,2.9,-1.8,ISU,7.4,86.0,8,L,2014
29,400548314.0,535325,Cyler,home,Miles,ORST,13,5.0,-0.1,37,82.7,-0.0,-0.7,WASH,4.2,85.9,13,W,2014
41,400547971.0,533270,Tommy Armstrong,away,Jr.,NW,17,4.5,-0.2,38,79.3,2.6,0.0,NEB,6.9,85.9,8,W,2014
47,400547852.0,511969,Sam B.,away,Richardson,IOWA,17,8.1,0.4,20,80.0,-0.1,0.0,ISU,8.4,85.9,3,W,2014
35,400548400.0,530944,Patrick,home,Towles,UTM,14,4.5,-0.0,59,94.4,2.2,0.0,UK,6.7,85.8,1,W,2014
52,400547876.0,517127,Trevone,home,Boykin,OKST,9,4.3,0.2,42,79.5,1.5,-0.9,TCU,5.0,85.8,8,W,2014
42,400547878.0,550158,Jake,home,Waters,TEX,0,4.4,1.1,23,68.0,-0.0,-1.8,KSU,3.8,85.8,9,W,2014
73,400548305.0,550629,Luke,away,Falk,ORST,32,14.6,0.6,39,80.7,0.8,-3.1,WSU,13.1,85.7,11,W,2014
48,400547892.0,535521,Michael,home,Cummings,TCU,34,5.1,-0.4,30,64.1,1.5,-1.3,KU,4.9,85.7,12,L,2014
29,400548397.0,549865,Kenny,home,Hill,LAM,3,5.3,0.0,73,94.4,-0.5,0.0,TA&M,4.9,85.7,2,W,2014
58,400547958.0,512705,Connor,home,Cook,OSU,49,4.6,-0.4,37,69.9,2.3,-0.6,MSU,5.9,85.5,11,L,2014
51,400548271.0,547401,Jared,home,Goff,COLO,56,14.8,0.3,59,88.9,-0.6,-1.9,CAL,12.6,85.5,5,W,2014
50,400547951.0,501543,Devin,away,Gardner,OSU,42,4.3,0.4,28,67.2,3.0,-3.1,MICH,4.7,85.4,14,L,2014
40,400548297.0,513329,Cody,away,Kessler,WSU,17,8.9,-0.4,44,86.0,0.0,-1.6,USC,7.0,85.4,10,W,2014
51,400547698.0,551184,Justin,home,Holman,TEM,14,7.0,0.1,34,82.7,1.7,-0.9,UCF,7.9,85.3,9,W,2014
34,400548347.0,3121647,Treon,away,Harris,VAN,10,7.1,-0.1,34,86.3,1.1,-1.1,FLA,7.0,85.2,11,W,2014
33,400610227.0,3116407,Mason,home,Rudolph,WASH,22,6.2,0.3,30,78.8,-0.0,-2.0,OKST,4.5,85.0,bowl,W,2014
37,400547706.0,545757,Tanner,away,Lee,HOU,24,6.4,0.5,31,77.8,0.0,-0.8,TULN,6.1,85.0,11,W,2014
33,400548390.0,500990,Bo,home,Wallace,ULL,15,7.6,-0.0,56,91.5,-1.3,-0.4,MISS,5.9,84.8,3,W,2014
47,400548132.0,546005,Jack,home,Milas,WMU,42,10.4,0.0,38,88.4,0.4,-0.6,BALL,10.3,84.8,7,L,2014
37,400547770.0,3123048,Brad,home,Kaaya,FSU,30,4.4,-0.2,26,70.1,0.0,0.0,MIAMI,4.2,84.8,12,L,2014
45,400548352.0,504295,Dylan,home,Thompson,TENN,45,7.9,-0.3,42,74.6,1.5,-2.5,SC,6.6,84.7,10,L,2014
31,400547890.0,550504,Cody,away,Thomas,TTU,30,0.7,-0.4,42,87.6,6.9,0.0,OKLA,7.1,84.7,12,W,2014
51,400547897.0,517127,Trevone,away,Boykin,TEX,10,4.2,0.3,48,63.2,-0.1,-0.6,TCU,3.7,84.6,14,W,2014
51,400610203.0,518267,Rakeem,away,Cato,NIU,23,6.2,0.7,52,86.7,2.3,-1.3,MRSH,7.9,84.6,bowl,W,2014
36,400548061.0,514894,Driphus,away,Jackson,FIU,17,4.5,0.4,31,84.8,3.3,-1.3,RICE,7.0,84.5,10,W,2014
70,400547868.0,480746,Bryce,home,Petty,TCU,58,7.3,1.4,61,61.9,0.4,-3.0,BAY,6.2,84.5,7,W,2014
39,400547732.0,503970,Tyler,home,Murphy,CSU,24,3.1,-0.1,21,87.4,6.2,-0.3,BC,8.9,84.4,5,L,2014
46,400547957.0,512705,Connor,away,Cook,PUR,31,6.5,0.6,45,84.0,1.5,0.0,MSU,8.6,84.4,7,W,2014
42,400548250.0,504908,Grant,home,Hedrick,USU,19,4.6,0.1,50,75.6,0.0,-0.9,BSU,3.8,84.3,14,W,2014
40,400547882.0,550158,Jake,home,Waters,OKST,14,3.6,1.5,48,77.5,0.1,-0.2,KSU,5.0,84.3,10,W,2014
29,400547772.0,531104,Justin,home,Thomas,WOF,19,7.5,-0.1,38,93.7,1.1,0.0,GT,8.6,84.3,1,W,2014
41,400547850.0,534449,Trevor,home,Knight,TENN,10,4.7,-0.3,34,73.9,0.8,-0.6,OKLA,4.6,84.2,3,W,2014
43,400548017.0,512030,Dak,home,Prescott,UAB,34,1.4,0.0,47,86.6,6.4,0.0,MSST,7.8,84.2,2,W,2014
51,400547917.0,535825,Nate,away,Sudfeld,BGSU,45,8.0,0.9,42,85.4,1.9,0.0,IND,10.8,84.2,3,L,2014
34,400548243.0,547570,Quinn,home,Kaehler,AFA,14,7.8,-0.3,30,85.5,0.0,-0.7,SDSU,6.8,84.1,13,W,2014
38,400547740.0,504004,Hutson,home,Mason,CLEM,21,1.6,0.7,45,49.8,-0.3,-0.4,UGA,1.7,84.1,1,W,2014
46,400547677.0,517127,Trevone,away,Boykin,SMU,0,3.5,0.1,56,91.7,6.0,-0.7,TCU,8.8,84.1,5,W,2014
30,400547735.0,503970,Tyler,away,Murphy,WAKE,17,4.8,0.4,23,78.9,-0.3,0.0,BC,4.8,84.1,9,W,2014
49,400547826.0,514481,Michael,away,Brewer,OSU,21,4.9,0.9,35,64.7,1.6,-2.3,VT,5.1,84.0,2,W,2014
53,400548051.0,550876,Jaquez,home,Johnson,WKU,38,13.4,-0.2,45,93.2,1.8,0.0,FAU,15.1,84.0,8,W,2014
29,400547717.0,545552,Greg Ward,home,Jr.,TLSA,28,5.8,0.0,38,90.7,2.4,-1.2,HOU,7.0,84.0,13,W,2014
79,400548278.0,504823,Connor,home,Halliday,CAL,60,18.8,0.5,59,89.6,0.1,0.0,WSU,19.4,83.9,6,L,2014
28,400547804.0,512191,Jacoby,home,Brissett,PRES,0,4.4,0.2,42,93.5,2.5,-0.7,NCST,6.3,83.8,4,W,2014
47,400610208.0,512052,Cole,home,Stoudt,OKLA,6,4.5,0.4,40,68.8,0.7,-2.6,CLEM,3.0,83.7,bowl,W,2014
59,400547652.0,511982,Brett,home,Hundley,MEM,35,9.3,0.4,42,73.9,0.7,-2.1,UCLA,8.4,83.7,2,W,2014
46,400547805.0,512191,Jacoby,away,Brissett,LOU,30,1.7,0.6,18,56.3,3.1,-2.6,NCST,2.8,83.6,8,L,2014
35,400547751.0,501046,Anthony,home,Boone,ELON,13,6.7,-0.1,52,93.4,0.0,0.0,DUKE,6.6,83.5,1,W,2014
44,400547859.0,514105,Daxx,home,Garman,TTU,35,7.4,1.3,45,88.0,2.1,-0.9,OKST,9.8,83.5,5,W,2014
30,400548148.0,545910,Logan,away,Woodside,KENT,20,5.5,0.9,30,89.2,0.3,0.0,TOL,6.7,83.4,11,W,2014
44,400548358.0,546184,Johnny,away,McCrary,MIZ,24,3.6,0.9,14,60.4,0.3,-1.0,VAN,3.7,83.4,9,L,2014
38,400548338.0,504052,Blake,home,Sims,MSST,20,2.4,0.3,25,72.0,2.3,-0.4,ALA,4.6,83.4,12,W,2014
28,400548152.0,504635,Dwight,away,Macon,NIU,27,2.9,-0.1,24,84.9,4.3,-1.3,TOL,5.7,83.4,12,L,2014
24,400547976.0,532480,Drew,away,Hare,NW,15,4.5,-0.2,23,75.9,0.3,-1.2,NIU,3.4,83.3,2,W,2014
41,400547742.0,3122840,Deshaun,away,Watson,FSU,23,7.1,-0.1,17,65.0,-2.0,-0.6,CLEM,4.4,83.3,4,L,2014
27,400547738.0,503970,Tyler,away,Murphy,FSU,20,3.0,0.2,17,65.0,0.4,-0.8,BC,2.8,83.3,13,L,2014
38,400548292.0,513329,Cody,away,Kessler,UTAH,24,7.5,-0.4,21,66.7,-2.4,-0.5,USC,4.2,83.3,9,L,2014
72,400548020.0,504866,Brandon,away,Doughty,MTSU,50,19.0,0.1,47,89.1,0.0,-1.2,WKU,17.9,83.2,3,L,2014
43,400547657.0,534449,Trevor,away,Knight,TLSA,7,4.8,0.2,52,89.1,2.7,-0.6,OKLA,7.0,83.2,2,W,2014
57,400547803.0,513949,Taylor,away,Heinicke,NCST,46,7.8,-0.2,34,79.9,2.5,-0.8,ODU,9.2,83.2,2,L,2014
47,400610211.0,504700,Taylor,away,Kelly,DUKE,31,7.9,0.1,36,81.1,2.9,-2.3,ASU,8.6,83.2,bowl,W,2014
54,400548295.0,511982,Brett,home,Hundley,ARIZ,7,4.9,-0.6,17,74.9,6.1,-2.5,UCLA,7.9,83.2,10,W,2014
53,400548181.0,504908,Grant,home,Hedrick,CSU,24,4.4,-0.3,37,86.2,4.5,-0.4,BSU,8.1,83.0,2,W,2014
34,400548190.0,515528,Garrett,home,Grayson,UCD,21,9.2,0.0,49,93.2,-2.9,0.0,CSU,6.3,83.0,3,W,2014
51,400547762.0,530308,Jameis,away,Winston,OKST,31,6.6,1.0,37,74.6,1.7,-1.8,FSU,7.5,82.9,1,W,2014
42,400547985.0,545624,J.T. Barrett,away,IV,PSU,24,-2.9,-0.2,31,65.3,9.3,-1.8,OSU,4.4,82.9,9,W,2014
34,400548245.0,515528,Garrett,home,Grayson,UNM,20,6.4,-0.1,58,93.4,-0.2,0.0,CSU,6.1,82.7,13,W,2014
24,400548256.0,531051,Travis,home,Wilson,IDST,14,5.4,-0.3,56,93.0,0.3,0.0,UTAH,5.4,82.7,1,W,2014
27,400547820.0,535548,Matt,home,Johns,UCLA,28,4.4,0.3,20,73.6,-0.8,0.0,UVA,3.9,82.7,1,L,2014
33,400548185.0,504700,Taylor,away,Kelly,UNM,23,5.3,-0.1,58,92.6,3.3,-0.4,ASU,8.0,82.6,2,W,2014
27,400548413.0,546145,Brandon,home,Silvers,ACU,38,4.2,-0.2,35,93.0,3.9,0.0,TROY,7.8,82.5,3,L,2014
25,400548244.0,504908,Grant,away,Hedrick,WYO,14,4.8,0.1,63,90.3,0.4,-0.1,BSU,5.2,82.5,13,W,2014
31,400547912.0,545624,J.T. Barrett,home,IV,ILL,14,3.5,0.0,55,84.5,1.6,-0.8,OSU,4.3,82.4,10,W,2014
32,400547708.0,532273,Dane,home,Evans,SMU,28,7.1,0.3,38,91.7,0.3,-0.6,TLSA,7.0,82.4,11,W,2014
52,400548396.0,538156,Fredi,away,Knighten,TENN,34,3.0,-0.5,19,68.6,3.7,-1.4,ARKST,4.9,82.3,2,L,2014
48,400548023.0,514894,Driphus,away,Jackson,TA&M,38,5.1,-0.1,10,79.6,0.9,-0.6,RICE,5.3,82.2,3,L,2014
82,400548271.0,550278,Sefo,away,Liufau,CAL,59,14.0,0.9,56,87.1,3.5,0.0,COLO,18.4,82.2,5,L,2014
32,400547739.0,503970,Tyler,home,Murphy,SYR,7,5.6,-0.0,28,80.0,1.5,-2.2,BC,4.8,82.1,14,W,2014
53,400547869.0,550386,Davis,home,Webb,WVU,37,6.6,0.1,34,69.4,-0.1,-0.5,TTU,6.1,82.1,7,L,2014
23,400547790.0,531104,Justin,home,Thomas,MIAMI,17,1.6,1.0,28,71.6,1.2,-0.7,GT,3.1,82.1,6,W,2014
26,400548189.0,535972,Kale,away,Pearson,GAST,38,6.6,0.2,48,95.1,0.3,-0.4,AFA,6.7,81.9,3,W,2014
33,400547921.0,518380,Jake,home,Rudock,IND,29,5.5,1.1,45,83.2,-0.1,-1.2,IOWA,5.3,81.8,7,W,2014
40,400548211.0,515528,Garrett,away,Grayson,NEV,24,8.3,0.0,31,86.0,-0.6,-0.5,CSU,7.2,81.8,7,W,2014
33,400548143.0,532645,Zach,home,Terrell,OHIO,21,6.9,0.3,42,90.0,0.2,-0.5,WMU,6.9,81.7,9,W,2014
25,400548145.0,531455,Cooper,away,Rush,EMU,7,4.7,-0.1,38,94.2,0.0,0.0,CMU,4.6,81.7,10,W,2014
21,400548432.0,532925,Kevin,away,Ellison,GAST,31,1.5,0.0,69,94.9,4.5,0.0,GASO,6.0,81.5,9,W,2014
27,400547893.0,3116460,Skyler,home,Howard,KSU,26,2.8,-0.1,20,78.9,2.3,-0.8,WVU,4.2,81.5,13,L,2014
42,400547796.0,516347,Marquise,home,Williams,SDSU,27,5.5,-0.1,31,79.3,2.1,0.0,UNC,7.4,81.5,2,W,2014
61,400548282.0,511982,Brett,home,Hundley,ORE,42,2.8,0.0,30,73.7,5.8,-2.2,UCLA,6.3,81.4,7,L,2014
40,400548424.0,538156,Fredi,away,Knighten,GAST,10,5.7,-0.3,52,94.9,3.3,-1.0,ARKST,7.9,81.3,7,W,2014
28,400547687.0,3123048,Brad,home,Kaaya,CIN,34,4.7,-0.1,55,82.5,0.3,-0.7,MIAMI,4.2,81.2,7,W,2014
44,400548036.0,531589,Austin,away,Grammer,ODU,28,9.8,-0.6,41,92.3,2.7,-0.8,MTSU,11.1,81.2,5,W,2014
38,400548180.0,520520,Colby,home,Kirkegaard,AFA,13,7.7,-0.1,17,82.7,0.0,0.0,WYO,7.5,81.1,2,W,2014
49,400547880.0,517127,Trevone,home,Boykin,TTU,27,7.6,0.2,82,86.1,1.1,-1.0,TCU,8.0,81.1,9,W,2014
39,400548021.0,530696,Cody,away,Sokol,UNT,21,7.1,0.5,42,80.9,-0.2,-1.3,LT,6.1,81.0,3,W,2014
38,400548086.0,530696,Cody,home,Sokol,RICE,31,7.2,0.1,76,86.0,-0.9,0.0,LT,6.4,81.0,14,W,2014
66,400547800.0,516347,Marquise,home,Williams,PITT,35,4.7,0.8,40,85.2,8.6,-0.3,UNC,13.9,80.9,12,W,2014
24,400547737.0,530357,Will,away,Gardner,BC,19,4.0,0.1,38,78.0,-0.1,0.0,LOU,4.0,80.9,11,W,2014
56,400547652.0,534849,Paxton,away,Lynch,UCLA,42,6.3,0.9,35,68.6,-0.2,-0.7,MEM,6.3,80.9,2,L,2014
38,400547785.0,545559,Kyle,home,Bolin,UK,40,9.5,-0.1,44,79.5,-1.0,-1.6,LOU,6.7,80.9,14,W,2014
43,400548334.0,531385,Maty,away,Mauk,TENN,21,4.8,0.3,29,66.5,1.5,-1.8,MIZ,4.7,80.8,13,W,2014
28,400548235.0,546271,Brian,home,Burrell,SJSU,24,6.2,0.0,38,90.5,0.7,-0.7,FRES,6.2,80.8,11,W,2014
32,400610219.0,550021,Nick,away,Marshall,WIS,34,5.9,-0.6,31,67.3,-1.1,-0.5,AUB,3.7,80.7,bowl,L,2014
50,400547684.0,500938,Shane,home,Carden,SMU,24,10.4,-0.2,45,90.8,-0.5,0.0,ECU,9.7,80.6,6,W,2014
59,400548263.0,550278,Sefo,home,Liufau,ASU,38,6.0,0.4,24,67.5,0.7,-1.7,COLO,5.4,80.5,3,L,2014
38,400609098.0,531385,Maty,home,Mauk,ALA,42,4.9,-0.2,13,66.5,-1.3,0.0,MIZ,3.5,80.5,15,L,2014
35,400548366.0,546033,Anthony,away,Jennings,FLA,27,3.5,1.2,30,49.3,-0.4,-2.7,LSU,1.6,80.5,7,W,2014
34,400548182.0,531051,Travis,home,Wilson,FRES,27,5.6,-0.1,59,85.7,0.4,-0.9,UTAH,5.1,80.4,2,W,2014
51,400547743.0,516347,Marquise,away,Williams,CLEM,50,0.9,-0.1,35,40.3,1.1,-1.6,UNC,0.3,80.3,5,L,2014
49,400547694.0,545552,Greg Ward,home,Jr.,TEM,10,7.2,-0.1,31,77.0,0.9,-1.6,HOU,6.4,80.3,8,W,2014
28,400548428.0,548447,Taylor,away,Lamb,TROY,14,1.3,0.2,53,90.8,5.3,0.0,APP,6.8,80.2,8,W,2014
42,400548350.0,512030,Dak,home,Prescott,ARK,10,3.2,-0.3,17,68.2,2.1,0.0,MSST,5.1,80.1,10,W,2014
21,400547792.0,3123048,Brad,home,Kaaya,UNC,20,4.1,0.2,47,79.3,-0.0,-1.7,MIAMI,2.6,80.1,10,W,2014
34,400548113.0,532645,Zach,home,Terrell,MURR,14,4.1,0.0,45,91.8,3.2,0.0,WMU,7.4,80.1,4,W,2014
34,400547936.0,480846,C.J.,home,Brown,JMU,7,-0.4,0.6,52,91.8,6.0,0.0,MD,6.3,80.0,1,W,2014
39,400548327.0,546033,Anthony,away,Jennings,TA&M,17,0.9,-0.4,23,77.1,7.2,-1.4,LSU,6.2,80.0,14,W,2014
52,400548382.0,549865,Kenny,home,Hill,ARK,28,6.0,-0.7,35,66.7,0.5,0.0,TA&M,5.8,80.0,5,W,2014
57,400547674.0,545624,J.T. Barrett,home,IV,CIN,28,7.1,-0.6,50,81.3,1.4,-0.3,OSU,7.6,79.9,5,W,2014
55,400547768.0,530308,Jameis,away,Winston,LOU,31,3.6,-0.6,42,50.2,1.4,-1.8,FSU,2.5,79.9,10,W,2014
50,400547851.0,550386,Davis,home,Webb,ARK,49,3.8,-0.2,28,68.0,1.7,0.0,TTU,5.3,79.9,3,L,2014
59,400547990.0,515409,Everett,home,Golson,PUR,14,7.1,0.3,30,80.5,4.3,-2.1,ND,9.7,79.9,3,W,2014
45,400547789.0,3123048,Brad,away,Kaaya,NEB,41,5.2,0.4,31,64.6,0.0,-1.7,MIAMI,3.9,79.9,4,L,2014
52,400610325.0,511459,Marcus,away,Mariota,OSU,42,4.9,-0.6,20,59.4,0.5,-1.2,ORE,3.6,79.8,bowl,L,2014
33,400548199.0,535972,Kale,home,Pearson,BSU,14,1.4,0.1,28,70.9,1.5,0.0,AFA,3.1,79.7,5,W,2014
51,400547867.0,534449,Trevor,away,Knight,TCU,37,0.7,-0.1,33,50.9,3.4,-1.5,OKLA,2.5,79.7,6,L,2014
65,400547798.0,516347,Marquise,away,Williams,ND,50,5.1,1.7,43,73.7,1.7,0.0,UNC,8.6,79.7,7,L,2014
53,400548223.0,501241,Cody,away,Fajardo,HAW,18,4.7,-0.3,26,81.4,6.2,-1.1,NEV,9.6,79.7,9,W,2014
28,400547947.0,530731,Mitch,away,Leidner,MICH,14,3.8,0.0,30,69.4,1.6,-2.2,MINN,3.2,79.6,5,W,2014
53,400547915.0,515454,Reilly,away,O'Toole,NW,33,3.1,-0.1,47,71.2,3.1,0.0,ILL,6.1,79.6,14,W,2014
56,400548177.0,552097,Anu,home,Solomon,UNLV,13,7.5,1.0,58,90.7,2.6,-1.0,ARIZ,10.0,79.6,1,W,2014
37,400548210.0,550720,Darell,home,Garretson,AFA,16,3.4,0.0,34,81.3,1.8,-1.0,USU,4.3,79.6,7,W,2014
67,400547662.0,500938,Shane,away,Carden,VT,21,6.6,0.3,28,52.3,-1.2,-2.5,ECU,3.3,79.5,3,W,2014
33,400547848.0,511987,Jerry,away,Neuheisel,TEX,17,3.1,0.8,20,56.1,0.0,-1.5,UCLA,2.4,79.4,3,W,2014
39,400610214.0,550967,Malik,away,Zaire,LSU,28,3.8,-0.2,31,60.5,-0.1,0.0,ND,3.5,79.4,bowl,W,2014
43,400548198.0,504786,Sean,home,Mannion,SDSU,7,7.7,1.3,28,77.1,-0.1,-3.1,ORST,5.7,79.4,4,W,2014
29,400548089.0,3129249,Cody,away,Clements,USM,24,6.4,-0.1,45,89.9,-0.4,0.0,UAB,5.9,79.4,14,W,2014
41,400547896.0,480746,Bryce,home,Petty,OKST,28,4.6,-0.6,49,71.0,0.1,-0.2,BAY,3.9,79.2,13,W,2014
51,400547747.0,512052,Cole,away,Stoudt,WAKE,20,6.3,1.1,34,72.8,1.6,-1.9,CLEM,7.0,79.2,11,W,2014
25,400548026.0,500571,Jameill,home,Showers,NMSU,24,3.9,-0.3,42,88.9,1.8,0.0,UTEP,5.5,79.1,3,W,2014
47,400547886.0,550158,Jake,away,Waters,TCU,41,2.1,0.7,20,49.9,-0.4,-0.8,KSU,1.5,79.0,11,L,2014
29,400548114.0,513614,Joe,home,Licata,NSU,7,5.7,0.2,36,91.3,0.3,-0.6,BUFF,5.6,78.9,4,W,2014
45,400610209.0,512191,Jacoby,away,Brissett,UCF,27,6.5,0.6,34,72.2,0.1,-1.9,NCST,5.4,78.9,bowl,W,2014
33,400550418.0,532925,Kevin,home,Ellison,APP,14,1.8,-0.2,34,86.8,4.1,0.0,GASO,5.7,78.9,5,W,2014
44,400610181.0,504908,Grant,away,Hedrick,ARIZ,30,6.1,0.1,38,68.0,-0.3,-1.0,BSU,4.8,78.9,bowl,W,2014
66,400547890.0,3139477,Patrick,home,Mahomes,OKLA,42,8.0,0.2,30,63.0,-0.5,-1.6,TTU,6.0,78.8,12,L,2014
49,400547717.0,532273,Dane,away,Evans,HOU,38,3.3,-0.2,28,69.5,3.1,-0.6,TLSA,5.7,78.7,13,L,2014
50,400548325.0,531385,Maty,home,Mauk,ARK,14,5.9,-0.2,21,66.3,1.9,-1.9,MIZ,5.6,78.6,14,W,2014
36,400548050.0,518267,Rakeem,away,Cato,FIU,13,4.2,0.7,45,78.9,0.8,0.0,MRSH,5.6,78.5,8,W,2014
63,400547870.0,547338,Tyrone,away,Swoopes,OKLA,31,3.1,-0.8,26,61.2,4.3,-1.6,TEX,5.0,78.5,7,L,2014
47,400547839.0,550158,Jake,home,Waters,SFA,16,4.6,-0.3,55,91.1,5.6,-1.3,KSU,8.6,78.4,1,W,2014
33,400547789.0,533270,Tommy Armstrong,home,Jr.,MIAMI,31,2.5,0.2,41,66.6,0.9,0.0,NEB,3.7,78.4,4,W,2014
52,400548348.0,504004,Hutson,home,Mason,FLA,38,3.0,0.1,20,47.6,-0.4,-1.4,UGA,1.2,78.4,10,L,2014
29,400547822.0,535548,Matt,away,Johns,BYU,41,2.5,0.3,33,77.6,0.0,0.0,UVA,2.8,78.3,4,L,2014
44,400547909.0,534652,Wes,home,Lunt,PUR,38,8.7,0.6,27,79.8,0.0,-1.4,ILL,7.9,78.2,6,L,2014
42,400547761.0,501046,Anthony,home,Boone,WAKE,21,4.4,0.0,41,74.1,1.9,-1.4,DUKE,5.0,78.2,14,W,2014
51,400547903.0,550158,Jake,away,Waters,BAY,38,6.8,1.3,27,60.1,-2.2,-2.0,KSU,3.8,78.1,15,L,2014
31,400547914.0,515454,Reilly,home,O'Toole,PSU,14,4.2,0.0,16,60.9,-1.4,0.0,ILL,2.8,78.0,13,W,2014
37,400550749.0,534849,Paxton,away,Lynch,TEM,13,6.8,-0.3,16,72.1,-1.0,-0.6,MEM,4.9,78.0,11,W,2014
35,400548371.0,512424,Justin,home,Worley,CHAT,10,7.5,-0.0,45,90.8,1.6,-2.4,TENN,6.8,78.0,7,W,2014
55,400547760.0,516347,Marquise,away,Williams,DUKE,20,7.0,0.4,45,74.2,-0.1,-1.8,UNC,5.6,77.9,13,W,2014
